REG_ANS;VL_SALDO_FINAL;ano;trimestre
416193;4578125.22;2023;4
416371;8120925.77;2023;4
416398;571251459.7;2023;4
416401;1315840966.91;2023;4
416410;929054.54;2023;4
416428;5206536454.28;2023;4
416495;421962380.61;2023;4
416525;93388372.39;2023;4
416568;1232271314.71;2023;4
416584;256743026.45;2023;4
416657;2536451.29;2023;4
416665;2883214.3;2023;4
416690;477831556.7;2023;4
416738;467259412.98;2023;4
416789;232823.78;2023;4
416801;774822486.31;2023;4
416835;243410.66;2023;4
416908;4874161.56;2023;4
416932;3597191.18;2023;4
417050;1788539.66;2023;4
417092;527381.87;2023;4
417106;27688966.62;2023;4
417114;439731.42;2023;4
417131;22365800.88;2023;4
417149;1483165.38;2023;4
417173;122860749.18;2023;4
417211;435224413.19;2023;4
417220;29954489.64;2023;4
417262;137258.36;2023;4
417289;109506006.94;2023;4
417297;665021531.35;2023;4
417301;34964905.64;2023;4
417343;227497.6;2023;4
417424;37328045.5;2023;4
417441;2278354.72;2023;4
417459;13673638.22;2023;4
417475;57713196.97;2023;4
417491;5465655.33;2023;4
417505;3843054335.71;2023;4
417530;2196482076.73;2023;4
417548;1289625864.21;2023;4
417564;2737980.48;2023;4
417581;4076011.08;2023;4
417599;642466849.74;2023;4
417602;21869202.39;2023;4
417611;0.0;2023;4
417645;465038.76;2023;4
417661;470095893.71;2023;4
417718;129929942.13;2023;4
417769;840335.02;2023;4
417785;1565701.06;2023;4
417815;665074007.45;2023;4
417831;9338318.48;2023;4
417840;21872740.06;2023;4
417874;1277495.31;2023;4
417891;8190694.26;2023;4
417947;810585949.77;2023;4
417955;437925369.26;2023;4
417998;7972172.16;2023;4
418013;607902.06;2023;4
418021;2323136804.7;2023;4
418030;3083621.24;2023;4
418048;11765.06;2023;4
418072;-14307581.97;2023;4
418111;1795524.0;2023;4
418129;45187927.75;2023;4
418137;191980771.49;2023;4
418161;0.0;2023;4
418170;1665393530.24;2023;4
418200;10810889.05;2023;4
418218;29687006.31;2023;4
418226;13380230.23;2023;4
418242;1643096.76;2023;4
418277;1044076.0;2023;4
418285;196917602.0;2023;4
418340;66897.96;2023;4
418374;809863867.13;2023;4
418439;3578197.21;2023;4
418447;1112904.06;2023;4
418501;92208028.34;2023;4
418536;157487.67;2023;4
418552;14360392.53;2023;4
418587;505673623.13;2023;4
418595;250574.38;2023;4
418617;245775541.3;2023;4
418625;0.0;2023;4
418650;1133324100.72;2023;4
418731;354473064.67;2023;4
418749;29604566.24;2023;4
418757;726884.71;2023;4
418790;5509450.51;2023;4
418803;589466684.77;2023;4
418820;302573396.78;2023;4
418901;184726.0;2023;4
418919;341286361.24;2023;4
418960;6620955.98;2023;4
418986;17280209.4;2023;4
418994;6933843.7;2023;4
419010;2764554653.75;2023;4
419028;28515716.89;2023;4
419052;370558730.27;2023;4
419061;681825.64;2023;4
419079;9568861.86;2023;4
419095;7566135.02;2023;4
419133;3231562881.93;2023;4
419141;684789693.58;2023;4
419150;415412938.19;2023;4
419168;17500457.04;2023;4
419184;4594255.98;2023;4
419231;3311514.1;2023;4
419249;2718820912.36;2023;4
419257;0.0;2023;4
419265;4688.08;2023;4
419281;124503305.64;2023;4
419290;249677.86;2023;4
419303;372311.02;2023;4
419354;62301610.36;2023;4
419389;28262866.66;2023;4
419419;362355982.06;2023;4
419427;453155820.67;2023;4
419435;5842591.38;2023;4
419443;13646701.24;2023;4
419486;400811717.61;2023;4
419516;437668397.2;2023;4
419524;21824331.74;2023;4
419567;0.0;2023;4
419583;9326135.73;2023;4
419591;37293531.47;2023;4
419621;3010618.38;2023;4
419699;236205388.25;2023;4
419729;16526763.76;2023;4
419753;60563717.56;2023;4
419761;2771.24;2023;4
419818;4676424.53;2023;4
419834;3862311.19;2023;4
419842;0.0;2023;4
419851;86521970.77;2023;4
419869;361459.16;2023;4
419907;2806653.45;2023;4
419915;840.0;2023;4
419931;65402.1;2023;4
419958;272894982.41;2023;4
419974;31245841.37;2023;4
419982;0.0;2023;4
419991;95913.5;2023;4
420000;387377897.42;2023;4
420034;61270.98;2023;4
420051;28737968.37;2023;4
420077;2089028717.11;2023;4
420085;157419138.27;2023;4
420093;28349115.16;2023;4
420107;3970512.11;2023;4
420123;55550053.37;2023;4
420140;2353374.5;2023;4
420158;633456827.26;2023;4
420166;989079199.08;2023;4
420239;2516959.91;2023;4
420247;293876.52;2023;4
420255;19231036.67;2023;4
420271;100311314.08;2023;4
420280;0.0;2023;4
420301;0.0;2023;4
420697;49461.46;2023;4
420701;217914311.3;2023;4
420743;847422.62;2023;4
420778;555410.8;2023;4
420786;197716914.05;2023;4
420794;452880.74;2023;4
420816;17598954.99;2023;4
420824;7993566.78;2023;4
420841;4015317.3;2023;4
420859;29988912.28;2023;4
420930;19255708.05;2023;4
420956;4491001.6;2023;4
420964;4854231.74;2023;4
420972;17195958.95;2023;4
420981;104144474.93;2023;4
420999;26292203.92;2023;4
421006;349552304.16;2023;4
421049;22700019.29;2023;4
421081;7687485.06;2023;4
421120;12361437.7;2023;4
421138;213998.66;2023;4
421146;102000.0;2023;4
421154;240535175.01;2023;4
421189;11049829.84;2023;4
421197;585030578.38;2023;4
421227;151509.78;2023;4
421243;565962.64;2023;4
421251;74161.08;2023;4
421278;231052.24;2023;4
421286;4405505.78;2023;4
421324;41368.17;2023;4
421332;177938.02;2023;4
421341;563277182.46;2023;4
421359;132333744.65;2023;4
421367;184789501.1;2023;4
421375;279905.88;2023;4
421383;2082325.51;2023;4
421405;112834103.0;2023;4
421421;1671340993.25;2023;4
421464;1118734.55;2023;4
421472;78781.2;2023;4
421545;1480789.38;2023;4
421553;48663.1;2023;4
421561;7132928.36;2023;4
421618;45087332.33;2023;4
421634;34677804.34;2023;4
421677;9169368.58;2023;4
421707;40055115.93;2023;4
421715;6082990557.58;2023;4
421723;36399754.73;2023;4
421731;266724524.55;2023;4
421766;203711919.89;2023;4
421871;36006402.82;2023;4
421880;3102.98;2023;4
421928;1437726878.54;2023;4
421944;296222010.87;2023;4
421952;983929.37;2023;4
422029;1136040654.81;2023;4
422053;145691380.58;2023;4
422070;470155194.05;2023;4
422088;16506092.95;2023;4
422126;16384923.95;2023;4
422134;11695468.35;2023;4
422151;39626382.62;2023;4
422193;2934803.9;2023;4
422258;135107.48;2023;4
422291;1624.5;2023;4
422304;20374239.17;2023;4
422321;236945440.14;2023;4
422339;1158728081.95;2023;4
422371;20669960.71;2023;4
422380;173810518.19;2023;4
422398;576374815.3;2023;4
422401;347087.86;2023;4
422461;471560.0;2023;4
422479;4146229.24;2023;4
422487;14718261.84;2023;4
422533;3840411.75;2023;4
422576;0.0;2023;4
422584;90994012.12;2023;4
422592;5500.6;2023;4
422606;858561160.45;2023;4
422614;107618596.81;2023;4
422622;1019743.64;2023;4
422631;7327480179.28;2023;4
422665;38749428.8;2023;4
422673;2422179.92;2023;4
422681;523952896.82;2023;4
422703;1014046.38;2023;4
422720;23661305.63;2023;4
422754;12402273.27;2023;4
422762;36004572.62;2023;4
422771;453693310.36;2023;4
422827;71570242.26;2023;4
422835;38612846.42;2023;4
422843;2391442.9;2023;4
422851;980012.38;2023;4
422878;2501256.7;2023;4
422908;465593.22;2023;4
422924;1366787.54;2023;4
422932;2444842.46;2023;4
422941;0.0;2023;4
422959;19702661.26;2023;4
422975;4604740.8;2023;4
422991;16136.96;2023;4
423017;0.0;2023;4
423041;1677204.7;2023;4
423050;2376404.79;2023;4
423068;619645.64;2023;4
423076;976421.62;2023;4
423092;500.0;2023;4
423114;1908315.38;2023;4
423122;0.0;2023;4
423131;61951.8;2023;4
423157;2279372.61;2023;4
423173;173308823.85;2023;4
423181;1525284.92;2023;4
423203;4500519.1;2023;4
423220;8808.97;2023;4
423262;12195332.87;2023;4
423271;2300051.06;2023;4
423319;127809980.64;2023;4
423327;67.0;2023;4
423335;3539.94;2023;4
423351;118091449.22;2023;4
423408;5252863.69;2023;4
423432;190980.91;2023;4
423483;332087.82;2023;4
423491;0.0;2023;4
423505;21213603.74;2023;4
423548;0.0;2023;4
423556;1800.0;2023;4
423564;22162.67;2023;4
423581;0.0;2023;4
423629;440144.61;2023;4
423670;0.0;2023;4
423742;0.0;2023;4
423858;0.0;2023;4
